"id","sector","interaction_date","interaction_subject","theme","company_id","investment_project_id","communication_channel","company_export_id","created_on","interaction_link","interaction_kind","modified_on","net_company_receipt","interaction_notes","service_delivery_status","service_delivery","policy_feedback_notes","policy_areas","policy_issue_types","were_countries_discussed","related_trade_agreement_names","export_barrier_type_names","export_barrier_notes","dbt_initiative","export_challenge_type","interaction_type"
"61b06cf6-015e-4a21-8593-e9bcffef19cd","Financial and professional services : Capital markets : Venture capital","2024-02-17","Follow-up on proposal","other","f9bc4807-7049-4705-a4a2-4ea684bf7327","","Face to Face","","2024-09-12T14:44:15.091424","http://somedomain.com/61b06cf6-015e-4a21-8593-e9bcffef19cd","interaction","2026-02-05T14:44:15.091424","250","Buy something glass. Else listen throw through class. Imagine hour western five officer detail father.","","Onward Referral","Brother value radio education pick. Source stuff on like official.
Finish popular coach eight. Explain together win growth cover. Employee increase information special foreign consumer.","['']","['']","true","['']","","","","","Contact - inbound"
"135212f8-eb36-4b46-957c-4f3e7288f537","Advanced engineering : Mechanical, electrical and process engineering","2026-03-11","UK expansion discussion","export","5c7469d1-2ff1-4f73-8b14-cd093188880d","","Email/Website","","2025-07-17T14:44:15.091527","http://somedomain.com/135212f8-eb36-4b46-957c-4f3e7288f537","interaction","2026-02-05T14:44:15.091527","250","Person expert fill clear treatment. Each large dream finish feel agent.
Hotel message cultural black success political. Hard suggest give democratic early citizen conference.","","Export win","Program concern concern other sister rule. Mr never keep let fire.
Result budget skin value why level.","['']","['']","","['']","","","","",""
"c66064a3-9020-4e89-bba0-1cc29526209d","Automotive","2024-08-10","UK expansion discussion","investment","57876db6-5f64-4521-91f3-f194bec65bf9","","Email/Website","","2024-09-26T14:44:15.091631","http://somedomain.com/c66064a3-9020-4e89-bba0-1cc29526209d","service_delivery","2026-02-05T14:44:15.091631","100","Pay operation detail character book. Practice head win reason. Small cell country five recently movie hold.
Book year account bit I see. Live western owner real. Who maintain might difference.","","Trade - Enquiry","Government music important democratic common. Set already difference physical exactly increase.
Final buy administration century. Candidate reduce bag fight yes hour safe.","['']","['']","true","['']","","","","","Advice"
"339caa4b-b063-4aef-8d8b-b376329d8553","Water : Water management","2024-12-29","Site visit planning","investment","005ba395-7bbb-4ad4-b490-755c4c96f1ba","","Video/Teleconf.","","2024-08-20T14:44:15.091748","http://somedomain.com/339caa4b-b063-4aef-8d8b-b376329d8553","interaction","2026-02-05T14:44:15.091748","","Travel operation herself friend. South create we than animal kitchen participant more. Source value reduce.","","Trade - Services","Husband professor ability leader authority name American. Impact land under free clear itself behind.","['']","['International Climate']","","['']","","","","",""
"80afe09e-4b7f-4887-8b4e-86abca4fb025","Education and training : Support services","2025-04-22","Investment opportunity review","export","ec29246c-6066-4b1f-81a6-8cb7ec4e2081","","","","2025-06-20T14:44:15.091861","http://somedomain.com/80afe09e-4b7f-4887-8b4e-86abca4fb025","service_delivery","2026-02-05T14:44:15.091861","500","Question for just nation. Interesting follow machine sense condition child. Nature cause per report two apply son too.","","DBT export service or funding : Significant assistance","Perform strategy card country relationship explain. Sing top focus smile condition. Have experience month five.
Air seem weight everyone.
Until explain billion tonight such time.","['']","['']","","['']","","","","","Referral"
"9da85ae1-9332-4953-8532-95928a5b7952","Financial and professional services : Capital markets : Venture capital","2026-04-21","Stakeholder alignment meeting","export","f9bc4807-7049-4705-a4a2-4ea684bf7327","","Face to Face","","2024-06-11T14:44:15.091959","http://somedomain.com/9da85ae1-9332-4953-8532-95928a5b7952","service_delivery","2026-02-05T14:44:15.091959","","Key risk actually eight dream by wind. Unit choice bit even.
Out sense amount eight Mrs piece first. Spring without turn still deep drive once executive.","Current","Export win","Key player late middle discover. Government near discuss.
Option reduce including until. Receive summer indicate.","['']","['']","","['']","","","","","Contact - inbound"
"ec7bfb88-7ab2-448f-8d4f-2e569e8634b0","Education and training : Support services","2024-09-23","Stakeholder alignment meeting","investment","ec29246c-6066-4b1f-81a6-8cb7ec4e2081","","","","2025-10-18T14:44:15.092070","http://somedomain.com/ec7bfb88-7ab2-448f-8d4f-2e569e8634b0","interaction","2026-02-05T14:44:15.092070","0.0","Whatever best teacher wide can. Next class fill trade toward data material.","","Events : UK based","Candidate in perhaps court travel way. Wind Congress response forward positive.","['']","['']","true","['']","","","","",""
"b53ce231-0265-4a53-b092-bdf42327e700","Sports economy : Sports infrastructure","2025-02-19","Follow-up on proposal","other","b2064523-8b0d-44b6-b490-e7e16c466bc3","","Face to Face","dc1676bc-30e5-4f77-8cd6-8346d1ded4e6","2025-12-20T14:44:15.092155","http://somedomain.com/b53ce231-0265-4a53-b092-bdf42327e700","interaction","2026-02-05T14:44:15.092155","","Manager under him way share these. Generation Congress night pressure ball. Very million group deal.","","Trade - Enquiry","Fight job author forget mention attack community. Talk language place that off.
True couple particular couple international figure science act. Performance decade remain television according however.","['']","['']","","['Comprehensive Something or other']","","","","","Referral"
"27f50cb7-da2a-4ea6-ab05-0e91e670e259","Sports economy : Sports infrastructure","2025-05-20","Stakeholder alignment meeting","other","255b5745-f85d-440f-a623-7e8a0b6faf39","","Face to Face","","2025-11-25T14:44:15.092253","http://somedomain.com/27f50cb7-da2a-4ea6-ab05-0e91e670e259","service_delivery","2026-02-05T14:44:15.092253","","Movie through build. Thought discover any federal. Method view opportunity at yet real trouble.","Current","Trade - Enquiry","Role remember red toward rest party along. Spend describe throw play. Win paper meet door draw.","['']","['']","true","['']","","","","","Advice"
"9e4c9428-48f0-4173-bdec-d7d7ba0584e2","Technology and smart cities : Software : Software as a service","2024-07-05","Export support briefing","other","dfed235a-54f9-4b7f-ab9e-9a4abdfaac45","","Email/Website","","2024-06-01T14:44:15.092355","http://somedomain.com/9e4c9428-48f0-4173-bdec-d7d7ba0584e2","interaction","2026-02-05T14:44:15.092355","","Newspaper should book type trouble finish on. Mean much probably my need. Before someone say rock investment. Dog trial issue enjoy personal.","Offered","Trade - Enquiry","Receive relate little likely. Great exactly though white some notice. Country piece thought movement himself message.","['Access to Finance']","['']","true","['']","","","","","Contact - inbound"
"54b2561b-51ba-4a98-8b92-dd1c884945bc","Technology and smart cities : Software : Software as a service","2026-04-30","Due diligence questions","export","7a4be22e-3422-4d68-8a87-03529013f2f2","","Email/Website","","2024-04-21T14:44:15.092450","http://somedomain.com/54b2561b-51ba-4a98-8b92-dd1c884945bc","interaction","2026-02-05T14:44:15.092450","250","Huge somebody research seem imagine garden. Partner glass sort number cost book.","Offered","Trade - Services","Agency reality attention interview measure window.
Mind add material sister rise star gas.
Early dark bring character understand sort.","['']","['']","","['']","","","","","Advice"
"a6ea520a-8ba2-49d5-b595-cdbfbccd7638","Consumer and retail : Leisure and tourism","2024-07-14","Follow-up on proposal","other","0fafddda-9958-4140-b1b9-bf65b7b962d9","","Video/Teleconf.","","2025-11-20T14:44:15.092536","http://somedomain.com/a6ea520a-8ba2-49d5-b595-cdbfbccd7638","service_delivery","2026-02-05T14:44:15.092536","250","Finally dinner want white face system away. Piece open read state. Whether mother technology affect. Show fight which chair suddenly field office.","","Trade - Enquiry","President reveal soon bill late deal current. Size chance company let. Catch truth officer after. Effect get box record surface away.","['']","['']","true","['']","","","","","Contact - inbound"
"58e6ee34-d446-45b3-a3b4-9893985a3164","Pharmaceuticals and biotechnology","2024-05-16","Due diligence questions","export","56520d3c-71e0-45b7-9e69-2b7d86fb21f3","","","","2024-06-02T14:44:15.092631","http://somedomain.com/58e6ee34-d446-45b3-a3b4-9893985a3164","interaction","2026-02-05T14:44:15.092631","","Knowledge their school baby middle ever. Rule operation another remember plan.
Size floor get act produce. Loss part official ability forward pull serious.
Image agreement indeed financial he.","","Trade - Enquiry","Positive seek magazine. Station significant ever tax. Upon subject true other fine less number seek.
Party note magazine soldier back. Certainly nature reality any up attention. Half hear time model.","['']","['']","true","['']","","","","",""
"ff7a7d1c-4665-4416-85df-a65245eaab58","Consumer and retail : Jewellery","2024-08-03","Export support briefing","investment","b5c5298a-34b9-4b8f-898b-088056784cb3","","Telephone","","2026-01-18T14:44:15.092770","http://somedomain.com/ff7a7d1c-4665-4416-85df-a65245eaab58","interaction","2026-02-05T14:44:15.092770","","Game lot already television. Return entire performance mention some. Century later expert model save shake.
Only assume with either travel. Painting whose fly. Push serve car chair they student.","Offered","Trade - Enquiry","Ground culture writer cause operation. Here community southern then team town. Positive voice glass money drop.","['']","['']","true","['']","","","","","Contact - inbound"
"a30df197-f49e-4a00-89fc-0f998d6975a0","Technology and smart cities : Software : Software as a service","2024-02-24","Due diligence questions","investment","6d0bfeed-e4ce-4aff-919a-df23532e166d","","Email/Website","","2025-03-24T14:44:15.093923","http://somedomain.com/a30df197-f49e-4a00-89fc-0f998d6975a0","interaction","2026-02-05T14:44:15.093923","500","Idea significant reflect large reflect. Student American pay smile behavior.
Any you operation like policy TV measure. Maybe maintain law realize together support.","","Trade - Enquiry","Certainly sometimes too. Throughout religious onto place staff.
Memory hit TV follow art bill center.
Star table difference door similar military list easy. To have American night have.","['']","['']","false","['']","","","","","Advice"
"195c0440-f108-47e0-9422-8002f51555aa","Agriculture, horticulture, fisheries and pets","2025-05-28","Stakeholder alignment meeting","other","609cde46-1314-4089-b2c7-d3fb683e16bf","","Email/Website","","2024-03-28T14:44:15.094086","http://somedomain.com/195c0440-f108-47e0-9422-8002f51555aa","interaction","2026-02-05T14:44:15.094086","","Traditional arrive level issue six population. Officer American manage.
Hope back week class strong door common color.","","Trade - Enquiry","Figure behind fact shake bag line now exist. Lead although anyone trip news job. Interview he some avoid true. Relationship together wonder no eight off clear.","['']","['']","true","['']","","","","","Advice"
"61adce5e-2c24-4dca-89ca-26ee2682309e","Security","2025-05-11","Export support briefing","investment","d1a1a31e-3502-4ef1-870f-9ac0493ab826","","Email/Website","","2025-08-16T14:44:15.094200","http://somedomain.com/61adce5e-2c24-4dca-89ca-26ee2682309e","interaction","2026-02-05T14:44:15.094200","","A yeah yard imagine her. Director much artist out college also every boy.
College necessary recognize role. Challenge imagine range entire production. Month my start together.","","Onward Referral","Fill after sometimes tough rich. Help technology sense what. Term big middle.","['']","['']","","['']","","","","","Contact - inbound"
"e1f88e67-9b92-4fb0-9119-95a4b926f810","Financial and professional services : Capital markets : Venture capital","2024-07-24","Follow-up on proposal","investment","57dd8978-92e0-42c0-965a-7ab302be904b","","","","2025-12-22T14:44:15.094472","http://somedomain.com/e1f88e67-9b92-4fb0-9119-95a4b926f810","interaction","2026-02-05T14:44:15.094472","","Both positive show wish beautiful development. Industry number nearly century treat. Notice before step need soon.","Completed","DBT export service or funding : Significant assistance","Serious realize project wife. Huge trip cold must this mind.
Future above political art admit interesting. Past what hotel wonder few adult car.","['']","['']","true","['']","","","","",""
